category	path	item	status	detail
citation_bibtex	CITATION.bib	document	PASS	26 unique entries parsed by Pybtex
citation_cff	CITATION.cff	document	PASS	CFF 1.2 schema, v0.1.1 fields, single software author, and ORCID checksum valid
class_docstring	scripts/audit_code_documentation.py	Check:79	PASS	Documented
class_docstring	scripts/audit_repository.py	Finding:136	PASS	Documented
class_docstring	scripts/build_release_manifests.py	GitBlob:41	PASS	Documented
class_docstring	scripts/compare_executable_ast.py	DocstringStripper:44	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/activity.py	NormalizedActivity:52	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/figures.py	FigureRecorder:63	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/final_audit.py	AuditRun:121	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/gpu_backend.py	BackendDecision:33	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/identity.py	IdentityResolution:56	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/pipeline.py	RunContext:81	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/portable.py	CheckLedger:84	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/qa.py	QARecorder:43	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/resource_manager.py	ResourceManager:74	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/tables.py	TableRecorder:47	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/targets.py	TargetResolution:60	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	P:45	PASS	Documented
class_docstring	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_strict18_fingerprint_v1.py	GESDResult:215	PASS	Documented
configuration_descriptor	.github/codeql/codeql-config.yml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	.github/codeql/codeql-config.yml	purpose	PASS	Purpose documented
configuration_descriptor	.github/dependabot.yml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	.github/dependabot.yml	purpose	PASS	Purpose documented
configuration_descriptor	.github/workflows/ci.yml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	.github/workflows/ci.yml	purpose	PASS	Purpose documented
configuration_descriptor	.github/workflows/codeql.yml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	.github/workflows/codeql.yml	purpose	PASS	Purpose documented
configuration_descriptor	.github/workflows/dependency-review.yml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	.github/workflows/dependency-review.yml	purpose	PASS	Purpose documented
configuration_descriptor	configs/analysis_registry.yaml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	configs/analysis_registry.yaml	field constraints	PASS	Documented
configuration_descriptor	configs/analysis_registry.yaml	modification caution	PASS	Documented
configuration_descriptor	configs/analysis_registry.yaml	purpose	PASS	Purpose documented
configuration_descriptor	configs/analysis_registry.yaml	scientific-change impact	PASS	Documented
configuration_descriptor	configs/analysis_registry.yaml	units	PASS	Documented
configuration_descriptor	configs/compounds.yaml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	configs/compounds.yaml	field constraints	PASS	Documented
configuration_descriptor	configs/compounds.yaml	modification caution	PASS	Documented
configuration_descriptor	configs/compounds.yaml	purpose	PASS	Purpose documented
configuration_descriptor	configs/compounds.yaml	scientific-change impact	PASS	Documented
configuration_descriptor	configs/compounds.yaml	units	PASS	Documented
configuration_descriptor	configs/governed_parameters.yaml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	configs/governed_parameters.yaml	field constraints	PASS	Documented
configuration_descriptor	configs/governed_parameters.yaml	modification caution	PASS	Documented
configuration_descriptor	configs/governed_parameters.yaml	purpose	PASS	Purpose documented
configuration_descriptor	configs/governed_parameters.yaml	scientific-change impact	PASS	Documented
configuration_descriptor	configs/governed_parameters.yaml	units	PASS	Documented
configuration_descriptor	configs/reference_drugs.yaml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	configs/reference_drugs.yaml	field constraints	PASS	Documented
configuration_descriptor	configs/reference_drugs.yaml	modification caution	PASS	Documented
configuration_descriptor	configs/reference_drugs.yaml	purpose	PASS	Purpose documented
configuration_descriptor	configs/reference_drugs.yaml	scientific-change impact	PASS	Documented
configuration_descriptor	configs/reference_drugs.yaml	units	PASS	Documented
configuration_descriptor	configs/tissues_cns18.yaml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	configs/tissues_cns18.yaml	field constraints	PASS	Documented
configuration_descriptor	configs/tissues_cns18.yaml	modification caution	PASS	Documented
configuration_descriptor	configs/tissues_cns18.yaml	purpose	PASS	Purpose documented
configuration_descriptor	configs/tissues_cns18.yaml	scientific-change impact	PASS	Documented
configuration_descriptor	configs/tissues_cns18.yaml	units	PASS	Documented
configuration_descriptor	configs/tissues_full77.yaml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	configs/tissues_full77.yaml	field constraints	PASS	Documented
configuration_descriptor	configs/tissues_full77.yaml	modification caution	PASS	Documented
configuration_descriptor	configs/tissues_full77.yaml	purpose	PASS	Purpose documented
configuration_descriptor	configs/tissues_full77.yaml	scientific-change impact	PASS	Documented
configuration_descriptor	configs/tissues_full77.yaml	units	PASS	Documented
configuration_descriptor	environment.yml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	environment.yml	purpose	PASS	Purpose documented
configuration_descriptor	pyproject.toml	consumer	PASS	Consumer/change impact documented
configuration_descriptor	pyproject.toml	purpose	PASS	Purpose documented
configuration_descriptor	workflow/Snakefile	consumer	PASS	Consumer/change impact documented
configuration_descriptor	workflow/Snakefile	purpose	PASS	Purpose documented
development_metadata	.github/ISSUE_TEMPLATE/bug_report.yml	file	PASS	No findings
development_metadata	.github/ISSUE_TEMPLATE/config.yml	file	PASS	No findings
development_metadata	.github/ISSUE_TEMPLATE/documentation_issue.yml	file	PASS	No findings
development_metadata	.github/ISSUE_TEMPLATE/feature_request.yml	file	PASS	No findings
development_metadata	.github/ISSUE_TEMPLATE/reproducibility_failure.yml	file	PASS	No findings
development_metadata	.github/codeql/codeql-config.yml	file	PASS	No findings
development_metadata	.github/dependabot.yml	file	PASS	No findings
development_metadata	.github/pull_request_template.md	file	PASS	No findings
development_metadata	.github/workflows/ci.yml	file	PASS	No findings
development_metadata	.github/workflows/codeql.yml	file	PASS	No findings
development_metadata	.github/workflows/dependency-review.yml	file	PASS	No findings
development_metadata	ANALYSIS_REPRODUCIBILITY_MATRIX.csv	file	PASS	No findings
development_metadata	CHANGELOG.md	file	PASS	No findings
development_metadata	CITATION.cff	file	PASS	No findings
development_metadata	CODE_OF_CONDUCT.md	file	PASS	No findings
development_metadata	CONTRIBUTING.md	file	PASS	No findings
development_metadata	CURRENT_ANALYSIS_AUTHORITY_MANIFEST.csv	file	PASS	No findings
development_metadata	DATA_LICENSE.md	file	PASS	No findings
development_metadata	DATA_MANIFEST.csv	file	PASS	No findings
development_metadata	EXTERNAL_INPUT_MANIFEST.tsv	file	PASS	No findings
development_metadata	MULTIVARIATE_MODEL_STATUS.csv	file	PASS	No findings
development_metadata	PUBLIC_RELEASE_DECISIONS.md	file	PASS	No findings
development_metadata	PUBLIC_RELEASE_FILE_DECISIONS.tsv	file	PASS	No findings
development_metadata	PUBLIC_RELEASE_MANIFEST.tsv	file	PASS	No findings
development_metadata	README.md	file	PASS	No findings
development_metadata	RELEASE_NOTES.md	file	PASS	No findings
development_metadata	SECURITY.md	file	PASS	No findings
development_metadata	SHA256SUMS.txt	file	PASS	No findings
development_metadata	SUPPORT.md	file	PASS	No findings
development_metadata	THIRD_PARTY_NOTICES.md	file	PASS	No findings
development_metadata	audits/CODE_INVENTORY.csv	file	PASS	No findings
development_metadata	audits/OUTPUT_CODE_LINEAGE.csv	file	PASS	No findings
development_metadata	audits/PUBLIC_EXPOSURE_AUDIT.md	file	PASS	No findings
development_metadata	audits/PUBLIC_EXPOSURE_FINDINGS.tsv	file	PASS	No findings
development_metadata	audits/PUBLIC_SCIENTIFIC_EQUIVALENCE.md	file	PASS	No findings
development_metadata	audits/PUBLIC_SCIENTIFIC_EQUIVALENCE.tsv	file	PASS	No findings
development_metadata	audits/REPOSITORY_CONTENT_AUDIT.md	file	PASS	No findings
development_metadata	audits/SOURCE_SELECTION_RECORD.md	file	PASS	No findings
development_metadata	audits/SOURCE_SNAPSHOT_MANIFEST.tsv	file	PASS	No findings
development_metadata	audits/UPSTREAM_REPRODUCIBILITY_BOUNDARIES.csv	file	PASS	No findings
development_metadata	audits/UPSTREAM_REPRODUCIBILITY_BOUNDARIES.md	file	PASS	No findings
development_metadata	configs/analysis_registry.yaml	file	PASS	No findings
development_metadata	configs/compounds.yaml	file	PASS	No findings
development_metadata	configs/governed_parameters.yaml	file	PASS	No findings
development_metadata	configs/reference_drugs.yaml	file	PASS	No findings
development_metadata	configs/tissues_cns18.yaml	file	PASS	No findings
development_metadata	configs/tissues_full77.yaml	file	PASS	No findings
development_metadata	data/fixtures/README.md	file	PASS	No findings
development_metadata	data/fixtures/smoke_activity.csv	file	PASS	No findings
development_metadata	data/fixtures/smoke_expression.csv	file	PASS	No findings
development_metadata	data/fixtures/smoke_profiles.csv	file	PASS	No findings
development_metadata	data/frozen/metadata/class_membership.csv	file	PASS	No findings
development_metadata	docs/CODE_ARCHITECTURE.md	file	PASS	No findings
development_metadata	docs/DATA_SOURCES.md	file	PASS	No findings
development_metadata	docs/DEVELOPER_GUIDE.md	file	PASS	No findings
development_metadata	docs/ENVIRONMENT.md	file	PASS	No findings
development_metadata	docs/FULL_MODE.md	file	PASS	No findings
development_metadata	docs/METHODS.md	file	PASS	No findings
development_metadata	docs/PROVENANCE.md	file	PASS	No findings
development_metadata	docs/REFERENCES.md	file	PASS	No findings
development_metadata	docs/REPRODUCIBILITY.md	file	PASS	No findings
development_metadata	environment.yml	file	PASS	No findings
development_metadata	launchers/Full.ps1	file	PASS	No findings
development_metadata	launchers/Run.ps1	file	PASS	No findings
development_metadata	launchers/Smoke.ps1	file	PASS	No findings
development_metadata	launchers/Verify.ps1	file	PASS	No findings
development_metadata	launchers/run_reproduction.ps1	file	PASS	No findings
development_metadata	launchers/validate_release.ps1	file	PASS	No findings
development_metadata	optional/README.md	file	PASS	No findings
development_metadata	pyproject.toml	file	PASS	No findings
development_metadata	requirements-lock.txt	file	PASS	No findings
development_metadata	requirements.txt	file	PASS	No findings
development_metadata	results/reference/FINAL_MODEL_STATUS.csv	file	PASS	No findings
development_metadata	results/reference/FINAL_MULTIVARIATE_AUDIT.csv	file	PASS	No findings
development_metadata	results/reference/FINAL_QA_SUMMARY.csv	file	PASS	No findings
development_metadata	results/reference/class/CLASS_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/class/CLASS_RESIDUALS_LONG.csv	file	PASS	No findings
development_metadata	results/reference/class/CLASS_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/class/CLASS_STATUS.csv	file	PASS	No findings
development_metadata	results/reference/class/CLASS_SUMMARY.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_AVERAGE_LINKAGE.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_COMPLETE_CASE_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_COMPLETE_CASE_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_JOINT_CONTINUOUS_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_JOINT_CONTINUOUS_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_MODEL_STATUS.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_RMS_DISTANCE_MATRIX.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_RMS_DISTANCE_SUBSET_AUDIT.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_RMS_PCOA_COORDINATES.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_SHARED_TARGET_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_SHARED_TARGET_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_SPARSE_ALPHA0001_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_SPARSE_ALPHA0001_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_SPARSE_ALPHA001_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_SPARSE_ALPHA001_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_TARGET_LEVEL_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_TARGET_LEVEL_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/family/FAMILY_WEIGHTED_MDS_COORDINATES.csv	file	PASS	No findings
development_metadata	results/reference/family/KETAMINE_FAMILY_ALL_PAIR_METRICS_FINAL.csv	file	PASS	No findings
development_metadata	results/reference/figure4/source_data/FROZEN_GLOBAL_FIXED_REFERENCE_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/figure4/source_data/PALETTE_SPECIFICATION.csv	file	PASS	No findings
development_metadata	results/reference/figure4/source_data/VALIDATED_FIGURE4_SOURCE_COORDINATES.csv	file	PASS	No findings
development_metadata	results/reference/global/ALL_UNORDERED_DRUG_PAIR_METRICS_FINAL.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_ALPHA0001_CALL_JACCARD_MATRIX.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_ALPHA001_CALL_JACCARD_MATRIX.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_ALPHA001_SIGNED_SPARSE_COSINE_MATRIX.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_AVERAGE_LINKAGE.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_FIXED_REFERENCE_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_FIXED_REFERENCE_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_JOINT_CONTINUOUS_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_JOINT_CONTINUOUS_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_MODEL_STATUS.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_RMS_DISTANCE_MATRIX.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_RMS_DISTANCE_SUBSET_AUDIT.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_RMS_PCOA_COORDINATES.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_SPARSE_ALPHA0001_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_SPARSE_ALPHA0001_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_SPARSE_ALPHA001_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_SPARSE_ALPHA001_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_TARGET_LEVEL_PCA_LOADINGS.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_TARGET_LEVEL_PCA_SCORES.csv	file	PASS	No findings
development_metadata	results/reference/global/GLOBAL_WEIGHTED_MDS_COORDINATES.csv	file	PASS	No findings
development_metadata	results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_ALPHA_0p0001.csv	file	PASS	No findings
development_metadata	results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_ALPHA_0p001.csv	file	PASS	No findings
development_metadata	results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_SUMMARY_METRICS.csv	file	PASS	No findings
development_metadata	scripts/build_release_manifests.py	file	PASS	No findings
development_metadata	scripts/build_repository_metadata.py	file	PASS	No findings
development_metadata	scripts/compare_executable_ast.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/__init__.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/__main__.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/activity.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/authority_discovery.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/class_analysis.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/coverage_diagnostics.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/expression.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/family_analysis.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/family_completion.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/figure_repair.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/figures.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/final_audit.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/fingerprint.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/gpu_backend.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/hr.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/identity.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/independent_validation.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/multivariate.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/nearest_reference.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/packaging.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/pairwise_continuous.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/pairwise_fingerprint.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/pipeline.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/portable.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/qa.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/query_freeze.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/residual_analysis.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/resource_manager.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/tables.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/targets.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/tissue_normalization.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_expanded58_hr_v2.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_full_hr_v1.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_strict18_fingerprint_v1.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/upstream/whole_body_fingerprint_authority.py	file	PASS	No findings
development_metadata	src/cardozo_ketamine_hr/utilities.py	file	PASS	No findings
development_metadata	tests/conftest.py	file	PASS	No findings
development_metadata	tests/test_activity_normalization.py	file	PASS	No findings
development_metadata	tests/test_compound_identity_separation.py	file	PASS	No findings
development_metadata	tests/test_cpu_gpu_equivalence.py	file	PASS	No findings
development_metadata	tests/test_expression_standardization.py	file	PASS	No findings
development_metadata	tests/test_external_reuse.py	file	PASS	No findings
development_metadata	tests/test_final_family_completion.py	file	PASS	No findings
development_metadata	tests/test_fixed_reference_projection.py	file	PASS	No findings
development_metadata	tests/test_gesd_regression.py	file	PASS	No findings
development_metadata	tests/test_governance_configs.py	file	PASS	No findings
development_metadata	tests/test_governance_statuses.py	file	PASS	No findings
development_metadata	tests/test_heatmap_call_count.py	file	PASS	No findings
development_metadata	tests/test_hr_construction.py	file	PASS	No findings
development_metadata	tests/test_identity_resolution.py	file	PASS	No findings
development_metadata	tests/test_multivariate_rank_handling.py	file	PASS	No findings
development_metadata	tests/test_pairwise_metrics.py	file	PASS	No findings
development_metadata	tests/test_pooled_authority_counts.py	file	PASS	No findings
development_metadata	tests/test_portable_release_outputs.py	file	PASS	No findings
development_metadata	tests/test_resource_limits.py	file	PASS	No findings
development_metadata	tests/test_target_mapping.py	file	PASS	No findings
function_docstring	scripts/audit_code_documentation.py	audit_citations:415	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	audit_descriptors:278	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	audit_links:376	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	audit_markers:338	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	audit_powershell:227	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	audit_python:154	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	audit_test_descriptors:326	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	descriptor_paths:266	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	function_is_nontrivial:126	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	main:527	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	module_doc_contract:136	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	normalize_link_target:365	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	parse_args:89	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	python_files:111	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	relative:105	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	render_markdown:479	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	render_tsv:468	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	valid_orcid:399	PASS	Documented
function_docstring	scripts/audit_code_documentation.py	write_or_check:511	PASS	Documented
function_docstring	scripts/audit_repository.py	included:171	PASS	Documented
function_docstring	scripts/audit_repository.py	line_numbers:182	PASS	Documented
function_docstring	scripts/audit_repository.py	main:375	PASS	Documented
function_docstring	scripts/audit_repository.py	parse_args:147	PASS	Documented
function_docstring	scripts/audit_repository.py	render_findings:297	PASS	Documented
function_docstring	scripts/audit_repository.py	render_report:310	PASS	Documented
function_docstring	scripts/audit_repository.py	scan:188	PASS	Documented
function_docstring	scripts/audit_repository.py	write_or_check:359	PASS	Documented
function_docstring	scripts/build_release_manifests.py	git:74	PASS	Documented
function_docstring	scripts/build_release_manifests.py	main:153	PASS	Documented
function_docstring	scripts/build_release_manifests.py	parse_args:50	PASS	Documented
function_docstring	scripts/build_release_manifests.py	render:129	PASS	Documented
function_docstring	scripts/build_release_manifests.py	sha256:123	PASS	Documented
function_docstring	scripts/build_release_manifests.py	staged_blobs:86	PASS	Documented
function_docstring	scripts/build_release_manifests.py	worktree_blobs:106	PASS	Documented
function_docstring	scripts/build_release_manifests.py	write_or_check:143	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	build_authority_manifest:223	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	classify_authority:176	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	main:304	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	parse_args:29	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	public_authority_paths:154	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	read_csv:57	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	refresh_code_inventory:83	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	render_csv:67	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	resolve_data_manifest:125	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	sha256:47	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	validate_release_metadata:255	PASS	Documented
function_docstring	scripts/build_repository_metadata.py	write_or_check:294	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	build_snapshot:114	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	compare_snapshots:137	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	main:199	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	normalized_ast:85	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	parse_args:187	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	production_paths:107	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	visit_AsyncFunctionDef:78	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	visit_ClassDef:66	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	visit_FunctionDef:72	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	visit_Module:60	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	write_json:165	PASS	Documented
function_docstring	scripts/compare_executable_ast.py	write_tsv:172	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/activity.py	normalize_activity:89	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/authority_discovery.py	discover:26	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/class_analysis.py	run_class_models:91	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/class_analysis.py	summarize_classes:240	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/coverage_diagnostics.py	distance_confounding:77	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/coverage_diagnostics.py	profile_coverage:39	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/expression.py	math_is_finite_positive:114	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/expression.py	standardize_within_gene:46	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/expression.py	validate_expression_panel:131	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/expression.py	zscore:95	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_analysis.py	family_roster:114	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_analysis.py	load_family_calls:87	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_analysis.py	load_family_profiles:49	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_completion.py	availability_audit:231	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_completion.py	compare:368	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_completion.py	extend_call_matrices:177	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_completion.py	forensic_audit:328	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_completion.py	load_e7_call_rows:149	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_completion.py	load_e7_profiles:118	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/family_completion.py	strict_contract_from_profiles:83	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figure_repair.py	repair_ordination_labels:45	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	dashboard:369	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	dendrogram_figure:405	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	fingerprint_heatmap:245	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	frame:134	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	heatmap:145	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	profile_heatmap:201	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	ranking:336	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	save:77	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	scatter:276	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/figures.py	table_pdf:431	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_call_detail:312	PASS	Documented
